ticker,name,close,gross_margin_ttm,operating_margin_ttm,net_margin_ttm,ebitda_margin_ttm
OTC:BCCEF,BCCEF,0.0306,,,,
OTC:XONI,XONI,0.0578,-253.69%,-1955.24%,-3640.05%,
NASDAQ:WNW,WNW,1.8600,,,,
OTC:BBRRF,BBRRF,0.0119,16.51%,-312.44%,-350.71%,
NASDAQ:VIVS,VIVS,2.2631,-83.80%,-8552.82%,-1399.30%,
OTC:PRRSF,PRRSF,0.0703,,,,
AMEX:SGN,SGN,1.4900,35.14%,-1743.04%,-1821.64%,
NASDAQ:IVP,IVP,0.8870,11.00%,-63.45%,-84.39%,-54.48%
OTC:WNLV,WNLV,0.0530,-325.09%,-7119.70%,-16856.55%,
NASDAQ:FGL,FGL,0.3451,,,,
OTC:APCX,APCX,0.1713,-185.74%,-1353.57%,-1239.64%,
NASDAQ:PTIX,PTIX,3.0400,,,,
NASDAQ:AQB,AQB,1.5000,,,,
OTC:ELDCF,ELDCF,0.0500,,,,
OTC:CBIH,CBIH,0.0005,-59.07%,-268.68%,-374.26%,
NASDAQ:CTNT,CTNT,1.7800,,,,
OTC:PKKFF,PKKFF,0.0802,-234.25%,-2011.96%,-2280.72%,
OTC:SITS,SITS,0.0500,-68.66%,-178.60%,-147.51%,
NASDAQ:RIME,RIME,2.1900,23.18%,-40.11%,-105.18%,-38.20%
NASDAQ:DHAI,DHAI,2.7600,50.38%,-7.74%,-13.80%,-6.40%
OTC:BVAXF,BVAXF,0.1978,,,,
OTC:SWISF,SWISF,0.0272,42.54%,-509.37%,-512.03%,
OTC:KRTL,KRTL,0.0800,,93.44%,15.27%,93.44%
OTC:FHELF,FHELF,0.0268,-775.36%,-1338.93%,-3945.81%,
OTC:CRYBF,CRYBF,0.0482,-24723.72%,-105264.65%,-149709.82%,
OTC:GHST,GHST,0.0440,,-301.09%,-302.38%,
OTC:AMFL,AMFL,0.0900,,-4091.04%,-3623.64%,
OTC:VVCVF,VVCVF,0.0100,23.17%,-3642.28%,-2104.19%,
OTC:CMGHF,CMGHF,0.0116,30.34%,-38.45%,-23.09%,-28.44%
OTC:NIOVF,NIOVF,0.0248,,,,
NASDAQ:BTTC,BTTC,4.2900,,,,
OTC:PGTK,PGTK,0.1000,,,,
OTC:CLGPF,CLGPF,0.0600,,,,
OTC:PMEDF,PMEDF,0.0295,,,,
OTC:VLXC,VLXC,0.0793,92.07%,-25.38%,-47.64%,-17.45%
OTC:TRGEF,TRGEF,0.1364,,,,
NASDAQ:RKDA,RKDA,4.1250,37.78%,-171.02%,-130.88%,
OTC:GBBFF,GBBFF,0.0341,,,,
OTC:QGSI,QGSI,0.0200,,-1492.06%,-1637.17%,
OTC:AUNXD,AUNXD,0.0150,-121.75%,-364.84%,-673.31%,
OTC:SUIC,SUIC,0.4940,,,,
NASDAQ:BTQ,BTQ,9.0402,,-667.49%,-707.25%,
OTC:FEERF,FEERF,0.0214,,,,
NASDAQ:KALA,KALA,0.7983,,,,
NASDAQ:FTEL,FTEL,4.2604,,,,
OTC:ZDPY,ZDPY,0.4650,84.49%,38.39%,16.33%,46.89%
NASDAQ:MOVE,MOVE,6.7000,-414.04%,-4376.38%,-4302.13%,
OTC:STKXF,STKXF,0.1343,,,,
OTC:DWAY,DWAY,0.0490,-7.01%,-100.33%,-547.56%,-83.30%
NASDAQ:EVTV,EVTV,1.5800,-78.34%,-640.41%,-1207.00%,
OTC:NWLXF,NWLXF,0.0059,,,,
OTC:BUDZ,BUDZ,0.0410,,,,
OTC:GDPHF,GDPHF,0.0080,,,,
NASDAQ:XWEL,XWEL,0.9672,17.75%,-46.90%,-63.18%,-40.17%
OTC:MITJF,MITJF,0.0100,,,,
OTC:LCHD,LCHD,0.0269,70.87%,-1143.40%,2179.93%,
OTC:TALN,TALN,0.0600,,,,
OTC:EESH,EESH,0.0200,,,,
NASDAQ:NLSP,NLSP,1.3000,,,,
OTC:RHEPA,RHEPA,0.2001,29.37%,-1.04%,-15.64%,5.73%
OTC:RHEPB,RHEPB,5.9900,29.37%,-1.04%,-15.64%,5.73%
OTC:RHEPZ,RHEPZ,2.6000,29.37%,-1.04%,-15.64%,5.73%
OTC:DFIFF,DFIFF,0.0272,,,,
OTC:ODDAF,ODDAF,0.0560,4.99%,-51.19%,-67.14%,-34.44%
OTC:HERB,HERB,0.0350,,,,
NASDAQ:CNET,CNET,2.0600,-4.23%,-49.36%,-50.25%,-41.84%
NASDAQ:CMND,CMND,0.9986,,,,
NASDAQ:SOBR,SOBR,3.6000,-96.78%,-2691.44%,-2621.23%,
OTC:TSPG,TSPG,0.0032,,99.00%,99.00%,99.00%
OTC:RMPMF,RMPMF,0.2160,,,,
OTC:PCOK,PCOK,0.0529,-0.03%,-3.60%,-83.07%,27.58%
OTC:ILXP,ILXP,0.0595,,,,
NASDAQ:ONFO,ONFO,1.0601,50.02%,-19.84%,-16.37%,-10.76%
NASDAQ:CISS,CISS,2.1063,17.45%,10.00%,20.48%,27.07%
OTC:CANN,CANN,0.0499,,,,
OTC:XTMIF,XTMIF,0.0230,-111.49%,-152.55%,-196.43%,
OTC:WTCZF,WTCZF,0.0200,,,,
OTC:FDVXF,FDVXF,0.0500,,,,
OTC:VAPR,VAPR,0.0150,,,,
NASDAQ:BKYI,BKYI,0.7825,78.71%,-54.00%,-60.92%,-46.96%
OTC:ENZN,ENZN,0.0723,,,,
OTC:NBLXF,NBLXF,0.0946,,,,
OTC:MSTH,MSTH,0.0011,,,,
OTC:AMLM,AMLM,0.0927,-369.86%,-646.88%,-228.18%,
OTC:STLXF,STLXF,0.1302,,,,
OTC:RHEP,RHEP,1.3900,29.37%,-1.04%,-15.64%,5.73%
OTC:KSTBF,KSTBF,0.0500,,,,
OTC:BXRDF,BXRDF,0.0189,,,,
AMEX:OGEN,OGEN,1.2900,,,,
OTC:MRLLF,MRLLF,0.0075,14.73%,-3.60%,-48.36%,23.77%
OTC:JAMGF,JAMGF,0.0200,-0.98%,-29.24%,-30.07%,10.67%
OTC:IMIMF,IMIMF,0.0986,,,,
OTC:PMDRF,PMDRF,0.1200,,,,
OTC:MCREF,MCREF,0.0275,,,,
OTC:FERN,FERN,0.0019,,-1116.23%,-1334.74%,
NASDAQ:KTTA,KTTA,0.7118,,,,
OTC:HVGDF,HVGDF,0.0600,,,,
NASDAQ:ONCO,ONCO,3.4000,55.20%,-573.66%,-3329.72%,
OTC:NWXPF,NWXPF,0.0500,,,,
OTC:QWTR,QWTR,0.0400,,,,
OTC:BBBMF,BBBMF,0.1366,,,,
OTC:SMEV,SMEV,0.0076,,-171.96%,-379.24%,
OTC:EVKRF,EVKRF,0.0272,,,,
NASDAQ:SUNE,SUNE,1.5444,31.48%,-15.75%,-41.62%,-10.70%
OTC:ABVN,ABVN,0.9500,,,,
OTC:GRWC,GRWC,0.2012,14.49%,-111.27%,-119.94%,
OTC:RELV,RELV,3.0000,44.04%,-9.50%,-9.00%,-8.45%
OTC:TSDRF,TSDRF,0.0950,,,,
OTC:LMRMF,LMRMF,0.0850,,,,
NASDAQ:GSUN,GSUN,2.4287,5.77%,-11.20%,-33.87%,-9.91%
OTC:GBCS,GBCS,1.7000,19.84%,-5.18%,-7.61%,-1.64%
NASDAQ:GRI,GRI,2.0700,,,,
OTC:QMCQF,QMCQF,0.0500,,,,
AMEX:SBEV,SBEV,2.1913,-145.82%,-404.59%,-1291.24%,
OTC:XCRT,XCRT,0.0120,,,,
OTC:AWLIF,AWLIF,0.2280,,,,
OTC:FNQQF,FNQQF,0.0031,96.10%,-109.63%,-189.12%,
OTC:CDTAF,CDTAF,0.0371,99.98%,-14.80%,-24.81%,-14.78%
OTC:COSRF,COSRF,0.0500,,,,
OTC:EUEMF,EUEMF,0.0943,,,,
OTC:SPARF,SPARF,0.0361,,,,
NASDAQ:VEEE,VEEE,2.3063,-13.62%,-79.56%,-73.58%,-66.24%
OTC:WODBF,WODBF,0.0016,,,,
NASDAQ:VMAR,VMAR,1.5950,-192.96%,-884.54%,-1016.15%,
OTC:KHRNF,KHRNF,0.0000,,,,
OTC:ACRL,ACRL,0.0035,,,,
NASDAQ:BNBX,BNBX,3.9700,29.49%,-406.10%,-389.67%,
OTC:HNTRF,HNTRF,0.0374,,,,
OTC:GRLT,GRLT,0.0014,86.24%,55.19%,32.71%,55.19%
OTC:HAMRF,HAMRF,0.0712,,,,
OTC:NXNIF,NXNIF,0.1770,,,,
OTC:KOSK,KOSK,0.0159,,,,
OTC:TNTMF,TNTMF,0.0622,,,,
OTC:TKOI,TKOI,0.0170,,,,
OTC:NIOCF,NIOCF,0.0500,,-9586.09%,-9497.07%,
OTC:DFCO,DFCO,0.0420,20.68%,-87.29%,-121.39%,-81.87%
OTC:IVHI,IVHI,0.0500,,,,
OTC:BSFAF,BSFAF,0.0822,-631.64%,-8059.91%,-6635.41%,
OTC:BABYF,BABYF,0.0134,-72.24%,-156.97%,-176.93%,
OTC:ACDXF,ACDXF,0.2748,,,,
OTC:VYCO,VYCO,0.1500,82.40%,1.27%,-4.46%,4.85%
NASDAQ:SGD,SGD,1.0300,-76.16%,-608.78%,-766.54%,
OTC:IMPM,IMPM,0.1361,,,,
OTC:DECXF,DECXF,0.0290,,,,
NASDAQ:INM,INM,2.0800,23.67%,-160.20%,-165.14%,
AMEX:GBR,GBR,0.9658,66.89%,-166.89%,-40.40%,
NASDAQ:BIYA,BIYA,0.3957,12.40%,-34.98%,-35.44%,-34.81%
OTC:IPNFF,IPNFF,0.0173,-7420.83%,-11706.83%,-10350.52%,
NASDAQ:ACON,ACON,7.6500,-359.97%,-10056.73%,-11110.49%,
NASDAQ:EDBL,EDBL,1.6899,11.63%,-87.26%,-101.53%,-77.38%
OTC:ITEX,ITEX,2.9000,20.36%,8.91%,10.45%,8.93%
OTC:BELDF,BELDF,0.0140,,,,
NASDAQ:HUBC,HUBC,1.6190,,,,
OTC:HLYK,HLYK,1.7300,-19.32%,-107.04%,-192.39%,
OTC:AVTBF,AVTBF,0.4300,2.20%,-15.37%,-53.41%,-3.47%
OTC:TDSGF,TDSGF,0.0490,,,,
OTC:MVMDF,MVMDF,0.0139,-348.94%,-6717.02%,-15759.57%,
OTC:HLEO,HLEO,0.4296,,,,
OTC:NBRI,NBRI,0.0007,,-21572.43%,-22508.81%,
OTC:IGPK,IGPK,0.0029,,,,
OTC:TORVF,TORVF,0.0183,-630.83%,-2830.34%,-3934.52%,
OTC:BLGVF,BLGVF,0.0365,,,,
OTC:AYURF,AYURF,0.0250,34.23%,-9.24%,-12.46%,-5.67%
OTC:TRCK,TRCK,0.4100,48.13%,5.00%,-3.91%,16.11%
OTC:RRUUF,RRUUF,0.1282,,,,
OTC:MKRIF,MKRIF,0.1041,,,,
NASDAQ:BAOS,BAOS,3.1551,,,,
OTC:MUSLF,MUSLF,0.0355,-140.75%,-419.91%,-349.84%,
OTC:PUCCF,PUCCF,0.0820,,,,
OTC:ABBB,ABBB,9.6000,,2.46%,1.91%,
OTC:KNBIF,KNBIF,0.0290,14.30%,-183.94%,-109.16%,
OTC:SIGY,SIGY,3.0000,,,,
NASDAQ:TIVC,TIVC,2.8400,-20.35%,-1388.31%,-1372.51%,
OTC:KNRLF,KNRLF,0.0881,-1.36%,-37.09%,-25.20%,-26.92%
OTC:MQMIF,MQMIF,0.1400,,,,
OTC:SPFX,SPFX,1.6000,85.80%,46.54%,9.24%,59.04%
OTC:FWFW,FWFW,0.1620,,,,
OTC:FGHFF,FGHFF,0.0230,-685.48%,-3106.68%,-7540.44%,
NASDAQ:GWAV,GWAV,8.3700,,,,
NASDAQ:XPON,XPON,1.3750,19.06%,-66.63%,-137.71%,-64.91%
OTC:SENR,SENR,0.0695,2.91%,-18.38%,-39.43%,-18.07%
OTC:UUUFF,UUUFF,0.1250,,,,
OTC:MWAI,MWAI,0.7647,98.64%,-527.45%,-467.00%,
OTC:ZTLLF,ZTLLF,0.0170,,-1846.17%,-2179.79%,
NASDAQ:UGRO,UGRO,0.3754,,,,
OTC:EELFF,EELFF,0.0300,,,,
OTC:SVGAF,SVGAF,0.1300,,,,
OTC:TTLTF,TTLTF,0.1800,44.41%,13.25%,14.12%,28.86%
NASDAQ:CNSP,CNSP,8.2700,,,,
OTC:BTUMF,BTUMF,0.0320,,,,
OTC:AFFL,AFFL,0.0699,,,,
OTC:LECRF,LECRF,0.0400,,,,
OTC:ICBU,ICBU,0.0010,19.27%,-143.08%,-68.62%,
OTC:GWPD,GWPD,0.1000,,,,
OTC:BMPA,BMPA,0.3600,,,,
OTC:VTECF,VTECF,0.4048,,,,
NASDAQ:GNLN,GNLN,3.3874,-18.66%,-137.24%,-246.59%,
OTC:MURMF,MURMF,0.2249,,,,
NASDAQ:BNRG,BNRG,1.7100,-611.89%,-3039.02%,-3267.44%,
OTC:DGCMF,DGCMF,0.0278,-167.19%,-1383.95%,-1598.99%,
NASDAQ:JDZG,JDZG,2.0001,,,,
OTC:RMSL,RMSL,0.0030,,,,
OTC:CBSC,CBSC,0.0411,,-3207.45%,-4059.95%,
OTC:VYND,VYND,0.2520,,,,
OTC:EGTYF,EGTYF,0.1021,8.16%,-132.67%,-467.52%,
OTC:STXPF,STXPF,0.0990,,,,
OTC:CDTI,CDTI,1.1300,,,,
OTC:VPER,VPER,0.0007,20.71%,-3.85%,-8.49%,-0.10%
OTC:PNGAF,PNGAF,0.3018,,-22899.36%,-23694.23%,
OTC:LVWD,LVWD,0.1000,49.07%,2.84%,2.97%,3.06%
NASDAQ:RAYA,RAYA,5.0900,,,,
OTC:AIXN,AIXN,0.1820,37.47%,-127.66%,-122.45%,
NASDAQ:NVVE,NVVE,0.2245,37.35%,-559.84%,-542.52%,
OTC:CAWW,CAWW,0.6095,63.79%,-16.33%,-87.80%,-16.26%
OTC:ORMNF,ORMNF,0.1254,,,,
OTC:FZMD,FZMD,0.0162,,,,
OTC:BRQSF,BRQSF,0.1562,,,,
OTC:PCLOF,PCLOF,0.0240,34.33%,-100.81%,-223.05%,-70.80%
OTC:BTKRF,BTKRF,0.0500,,,,
OTC:GOGR,GOGR,0.0450,-16.13%,-4905.22%,-11079.56%,
OTC:AAUGF,AAUGF,0.0250,,,,
OTC:BRYFF,BRYFF,0.1700,6.54%,-0.65%,-2.54%,0.84%
OTC:PDRX,PDRX,2.9000,,,,
AMEX:ITP,ITP,0.2628,5.59%,-13.13%,-14.63%,5.30%
OTC:SAENF,SAENF,0.0151,-5.56%,-35.38%,-29.33%,-35.07%
OTC:XTRRF,XTRRF,0.1500,,,,
OTC:ZPHYF,ZPHYF,0.0520,,,,
OTC:BIXT,BIXT,0.0500,,,,
OTC:ALBAF,ALBAF,0.0003,,,,
OTC:CMPD,CMPD,3.5000,46.99%,3.60%,3.12%,14.36%
NASDAQ:ELAB,ELAB,5.9300,,,,
OTC:NTPR,NTPR,0.2500,,,,
OTC:BGAVF,BGAVF,0.0239,,,,
OTC:FUNR,FUNR,0.0005,,-277.73%,1467.26%,
OTC:TGIFF,TGIFF,0.0089,-3.75%,-19.18%,-1.22%,-14.39%
OTC:CPIVF,CPIVF,0.0150,,,,
OTC:SRGZ,SRGZ,0.0450,,,,
OTC:BKTPF,BKTPF,0.0250,,,,
OTC:VSMR,VSMR,0.0800,,,,
OTC:SRNW,SRNW,0.0890,,,,
OTC:BAGGF,BAGGF,0.0613,,,,
NASDAQ:BGMSP,BGMSP,5.4700,70.00%,-103560.00%,-64060.00%,
OTC:TRSO,TRSO,0.3000,73.85%,-14699.76%,-14708.29%,
OTC:AATV,AATV,0.0900,62.71%,20.85%,20.25%,32.45%
OTC:TRTI,TRTI,1.4500,,,,
OTC:LRDJF,LRDJF,0.1139,,,,
OTC:DOGP,DOGP,0.0289,20.78%,-84.09%,-204.18%,-83.92%
OTC:SXNTF,SXNTF,0.0900,,,,
OTC:KLSVF,KLSVF,0.0160,,,,
OTC:IDXG,IDXG,0.9720,61.73%,11.72%,9.79%,13.46%
OTC:CBULF,CBULF,0.0711,,,,
OTC:TORM,TORM,1.2100,9.52%,-6.67%,-6.29%,-0.48%
OTC:RSCF,RSCF,0.0500,33.07%,12.03%,14.14%,16.14%
OTC:TXTM,TXTM,0.0022,,,,
OTC:PITEF,PITEF,0.0900,,,,
OTC:NMHI,NMHI,0.3400,-64.19%,-197.88%,-255.00%,
OTC:ABEPF,ABEPF,0.0152,,,,
NASDAQ:RELI,RELI,0.9200,57.52%,-37.66%,-47.53%,-27.07%
NASDAQ:BGMS,BGMS,1.8900,70.00%,-103560.00%,-64060.00%,
OTC:AETHD,AETHD,0.1000,,,,
NASDAQ:ULY,ULY,3.0200,20.36%,-9.69%,-23.20%,-6.18%
OTC:EATR,EATR,0.0012,,,,
OTC:BMXI,BMXI,0.0557,,,37.82%,
OTC:RVVTF,RVVTF,0.0100,,,,
OTC:AVCRF,AVCRF,0.0413,42.84%,-20.11%,-46.38%,-9.82%
OTC:PSUD,PSUD,0.0122,,,,
OTC:GXXFF,GXXFF,0.1250,,,,
OTC:TASEF,TASEF,0.0400,-82.92%,-208.77%,-124.00%,
OTC:KORED,KORED,0.1030,,,,
OTC:DRKOF,DRKOF,0.0037,71.92%,-40.70%,-49.12%,-26.83%
OTC:LCKYF,LCKYF,0.2100,,,,
OTC:TRUIF,TRUIF,0.0252,,,,
OTC:GIFX,GIFX,0.0353,,,,
NASDAQ:AEMD,AEMD,5.4200,,,,
OTC:ATHHF,ATHHF,0.0546,,,,
OTC:LPKGF,LPKGF,0.1800,,,,
NASDAQ:VERO,VERO,2.2100,64.88%,-53.90%,-68.77%,-47.51%
OTC:KRLTF,KRLTF,0.0770,,,,
NASDAQ:CETX,CETX,5.5495,41.43%,2.50%,-26.56%,4.20%
OTC:BTCWF,BTCWF,0.0565,,,,
OTC:IDKFF,IDKFF,0.0530,,,,
OTC:ETRUF,ETRUF,0.0671,,,,
OTC:RKVTF,RKVTF,0.1919,,,,
OTC:CSTXF,CSTXF,0.0095,-296.99%,-445.60%,-747.11%,
NASDAQ:WOK,WOK,3.8961,,,,
NASDAQ:WHLRD,WHLRD,36.2800,43.85%,25.65%,5.07%,49.06%
NASDAQ:WHLRP,WHLRP,3.9700,43.85%,25.65%,5.07%,49.06%
OTC:FLOD,FLOD,0.5200,60.88%,-5589.42%,-1645.53%,
OTC:AVVH,AVVH,0.0042,32.71%,-746.73%,-841.33%,
OTC:ROYL,ROYL,0.0415,-9.42%,-164.31%,-128.69%,
OTC:XXMMF,XXMMF,0.0700,,,,
OTC:LIFD,LIFD,0.2700,30.13%,-1.38%,-2.09%,0.12%
OTC:WERDF,WERDF,0.0452,,,,
OTC:ZBNIF,ZBNIF,0.1022,,,,
OTC:SHGI,SHGI,0.0140,,,,
NASDAQ:SLRX,SLRX,3.7900,,,,
OTC:NROM,NROM,0.1789,27.43%,12.48%,3.42%,16.57%
OTC:BITRF,BITRF,0.0160,,,,
OTC:TMTIF,TMTIF,0.1000,,,,
NASDAQ:ENVB,ENVB,0.6370,,,,
OTC:CETXP,CETXP,0.3171,41.43%,2.50%,-26.56%,4.20%
OTC:RAFA,RAFA,0.0424,7.88%,4.99%,3.35%,4.99%
NASDAQ:BBLG,BBLG,2.2000,,,,
OTC:STOCF,STOCF,0.0060,,-1295.52%,838.57%,
OTC:ORESF,ORESF,0.0500,,,,
OTC:GNYPF,GNYPF,0.0955,,,,
OTC:IWSH,IWSH,0.1900,,,,
NASDAQ:INDP,INDP,3.5315,,,,
NASDAQ:ARTL,ARTL,3.4100,,,,
OTC:BTZI,BTZI,0.0050,,,,
OTC:SWLFF,SWLFF,0.0848,,,,
AMEX:VTAK,VTAK,2.6200,-259.33%,-2034.00%,-3150.33%,
OTC:ZUKI,ZUKI,0.0560,,,,
OTC:BKTSF,BKTSF,0.0106,42.72%,-116.50%,-170.28%,
OTC:BLIAQ,BLIAQ,0.0006,,,,
OTC:BLIBQ,BLIBQ,0.0080,,,,
OTC:DSNY,DSNY,0.4000,69.27%,-9.44%,-8.85%,7.32%
OTC:FDXTF,FDXTF,0.4520,,,,
OTC:GRCMF,GRCMF,0.0279,,,,
OTC:SVROF,SVROF,0.1085,,,,
OTC:VMST,VMST,0.0103,,,,
OTC:GIDMD,GIDMD,0.5188,,,,
OTC:PSYCF,PSYCF,0.0131,-393.30%,-1304.43%,-1078.14%,
OTC:TTEXF,TTEXF,0.0449,,,,
OTC:USLID,USLID,1.3500,,,,
NASDAQ:MYSZ,MYSZ,1.1555,39.64%,-46.35%,-52.00%,-41.33%
OTC:CUBXF,CUBXF,0.0285,,,,
OTC:TGLDD,TGLDD,0.2132,,,,
OTC:EVOL,EVOL,0.3500,,,,
OTC:CCMCF,CCMCF,0.3151,,,,
OTC:QIND,QIND,0.0220,31.99%,-1.04%,-15.75%,-0.01%
OTC:EESE,EESE,0.0724,,,,
NASDAQ:ECDA,ECDA,2.5550,21.30%,-27.77%,-51.28%,-27.36%
OTC:LANRF,LANRF,0.0405,,,,
OTC:CPMV,CPMV,0.5100,,,,
OTC:RKMSF,RKMSF,0.0205,,,,
OTC:GHVNF,GHVNF,0.0980,,,,
OTC:LUVU,LUVU,0.0480,24.48%,-0.28%,-1.81%,1.46%
OTC:NVSGF,NVSGF,0.0324,,,,
NASDAQ:JWEL,JWEL,1.6900,,,,
OTC:FNICF,FNICF,0.0182,,,,
OTC:QUAN,QUAN,0.0965,,,,
OTC:AXVEF,AXVEF,0.2055,,,,
NASDAQ:NITO,NITO,3.8400,31.27%,-2725.46%,-4351.11%,
OTC:VENZF,VENZF,0.0728,-12777.01%,-39495.32%,-46944.62%,
NASDAQ:CREG,CREG,1.2497,-30.94%,-3285.78%,-3619.95%,
OTC:NLRCF,NLRCF,0.0583,,,,
OTC:PUSOF,PUSOF,0.0100,6.78%,-1159.19%,-1059.61%,
OTC:GRDAF,GRDAF,0.0501,,,,
OTC:NSGCF,NSGCF,0.0279,,,,
NASDAQ:EPWK,EPWK,0.0752,,,,
OTC:TOFB,TOFB,0.7000,29.23%,-5.61%,-8.74%,-5.61%
OTC:LNBY,LNBY,0.1200,10.02%,-8.88%,-9.40%,-8.88%
OTC:HGYN,HGYN,0.0480,50.91%,1.24%,0.03%,1.52%
OTC:LTHIF,LTHIF,0.0290,,,,
OTC:VPRB,VPRB,0.0390,30.75%,-34.93%,-26.07%,-34.17%
OTC:GCCFF,GCCFF,0.0407,,,,
OTC:NHAWF,NHAWF,0.2500,,,,
NASDAQ:XRTX,XRTX,0.6854,,,,
NASDAQ:TWG,TWG,5.7301,78.57%,20.90%,18.85%,20.90%
OTC:CGDXF,CGDXF,0.0040,,,,
OTC:FNNZF,FNNZF,0.0012,,,,
OTC:RYOOF,RYOOF,0.2088,,,,
OTC:SZLSF,SZLSF,0.0051,,,,
OTC:LIMFF,LIMFF,0.0037,-1317.59%,-11547.53%,12685.66%,
OTC:MSLVF,MSLVF,0.0518,,,,
OTC:SILS,SILS,0.0901,,,-50.09%,
OTC:CNGGF,CNGGF,0.0050,-88.07%,-127.88%,-197.74%,-62.05%
OTC:RVBR,RVBR,0.0699,-204998.48%,-979665.05%,-970543.48%,
OTC:FNEC,FNEC,0.0350,,,,
OTC:NWRV,NWRV,0.0066,14.06%,-90.55%,-238.50%,-75.41%
OTC:ONAR,ONAR,0.0310,-37.47%,-134.40%,-171.91%,
OTC:CQRLF,CQRLF,0.0259,,,,
NASDAQ:BJDX,BJDX,2.3399,,,,
OTC:UREKF,UREKF,0.1573,,,,
OTC:PTOP,PTOP,0.0616,,,,
OTC:GZDIF,GZDIF,0.0201,,,,
OTC:FECOF,FECOF,0.0035,,,,
OTC:ARBTF,ARBTF,0.0475,40.04%,12.45%,3.60%,31.70%
OTC:ARUXF,ARUXF,0.0010,,-753.87%,-499.58%,
OTC:CRUCF,CRUCF,0.1500,,,,
OTC:INEOF,INEOF,0.0240,0.85%,-230.43%,-270.90%,
OTC:CRSTD,CRSTD,0.0500,,,,
NASDAQ:HAO,HAO,1.1500,2.83%,-6.10%,11.82%,-6.04%
OTC:HAYAF,HAYAF,0.0560,,,,
OTC:KSEZ,KSEZ,0.0700,-317.89%,-2086.66%,-2174.78%,
OTC:MMDDF,MMDDF,0.0002,46.31%,-911.54%,-859.53%,
OTC:WTXR,WTXR,0.1900,-45.42%,-12056.57%,-12098.40%,
OTC:AMMPF,AMMPF,0.0198,,,,
OTC:AXDDF,AXDDF,0.0460,,,,
OTC:APTOF,APTOF,1.3300,,,,
NASDAQ:WORX,WORX,0.2796,7.90%,-49.37%,-105.79%,-49.37%
OTC:NXXCF,NXXCF,0.3382,,,,
OTC:HWTHF,HWTHF,0.0210,,,,
OTC:FTEG,FTEG,0.0001,,,,
OTC:AABVF,AABVF,0.0210,,,,
OTC:ELMGF,ELMGF,0.0311,,,,
OTC:VGMIF,VGMIF,0.0900,,,,
OTC:MVCO,MVCO,0.0009,39.63%,-43.59%,-75.01%,-33.44%
OTC:GGII,GGII,0.0000,54.36%,-51.40%,-29.13%,-38.36%
NASDAQ:SHPH,SHPH,3.1000,,,,
OTC:SRNE,SRNE,0.0060,,,,
OTC:SPCO,SPCO,0.8150,26.57%,-0.21%,-0.41%,1.65%
OTC:GCFFF,GCFFF,0.0465,,,,
OTC:SNRG,SNRG,0.0232,-2617.11%,-4402.49%,-9036.50%,
NASDAQ:IVF,IVF,0.5848,25.21%,-133.23%,-390.74%,
OTC:ALDVF,ALDVF,0.2450,,,,
OTC:TCEFF,TCEFF,0.0842,,,,
NASDAQ:AUUD,AUUD,1.5300,,,,
AMEX:TOVX,TOVX,0.6518,,,,
OTC:BLQC,BLQC,0.0488,-612.55%,-1066.13%,-4175.11%,
OTC:FFNTF,FFNTF,0.0000,,,,
OTC:VDTAF,VDTAF,0.0090,,,,
OTC:CLGOF,CLGOF,0.4671,-34.89%,-359.56%,-409.73%,
OTC:CLRI,CLRI,0.0142,75.83%,-10.45%,-10.77%,-9.62%
OTC:OPIRL,OPIRL,2.3100,40.40%,14.06%,-62.98%,52.94%
OTC:ALTX,ALTX,0.2898,66.67%,-1452.38%,-866.67%,
NASDAQ:FRGT,FRGT,1.1798,,,,
NASDAQ:UOKA,UOKA,3.0385,,-3533.79%,-2849.92%,
OTC:SLMFF,SLMFF,0.0230,,,,
OTC:NGRC,NGRC,0.0210,,,,
OTC:FLWBF,FLWBF,0.0001,-2.73%,-35.16%,-73.75%,-25.93%
NASDAQ:DGLY,DGLY,1.8650,23.59%,-68.33%,-59.70%,-58.55%
OTC:CBUTD,CBUTD,0.0408,,-106.33%,-286.80%,-91.31%
OTC:BNCM,BNCM,0.0064,62.37%,7.67%,2.56%,12.95%
OTC:RDAR,RDAR,0.0005,,0.37%,-34.48%,1.64%
OTC:LVRLF,LVRLF,0.0290,10.22%,-1.85%,-5.64%,4.25%
OTC:CPMD,CPMD,0.0048,-229.53%,-276.08%,-415.54%,
OTC:ENCC,ENCC,0.0390,,,,
OTC:AAGH,AAGH,0.0001,66.10%,-181.87%,-283.72%,
OTC:LILMF,LILMF,0.0050,,,,
OTC:BKBLF,BKBLF,0.0002,,,,
NASDAQ:IMTE,IMTE,0.9226,,,,
OTC:YOOIF,YOOIF,0.0500,90.15%,8.97%,3.10%,18.82%
OTC:SSUP,SSUP,0.0846,2.52%,-1.83%,-19.65%,5.13%
OTC:NUVI,NUVI,0.0070,,,,
OTC:MARVF,MARVF,0.0035,,,,
OTC:APRU,APRU,0.0006,,,,
OTC:HOFV,HOFV,0.4671,12.58%,-144.24%,-268.88%,-56.82%
OTC:TTLHF,TTLHF,0.0800,57.52%,-496.08%,-11782.35%,
OTC:CMILF,CMILF,0.0791,,,,
OTC:VMSSF,VMSSF,0.0292,,,,
OTC:BSKCF,BSKCF,0.0457,,,,
OTC:NRPR,NRPR,0.0296,,,,
NASDAQ:WBUY,WBUY,2.5500,,,,
