ticker,name,close,free_cash_flow_ttm
OTC:CMLS,CMLS,0.1450,"$-4,569,000"
NASDAQ:HCTI,HCTI,2.7100,"$-8,891,000"
OTC:ORBT,ORBT,4.7500,
NASDAQ:NTCL,NTCL,1.1550,
NASDAQ:WCT,WCT,0.2981,
OTC:GRCAF,GRCAF,0.0561,"$-503,294"
NASDAQ:BLIN,BLIN,1.3100,"$-559,000"
NASDAQ:INEO,INEO,0.9585,"$195,000"
OTC:MMETF,MMETF,0.3583,
OTC:AMUIF,AMUIF,0.1480,"$-794,435"
NASDAQ:AMST,AMST,3.4650,"$-2,455,250"
NASDAQ:YHGJ,YHGJ,5.7000,"$233,000"
OTC:HCGI,HCGI,6.1500,"$-1,362,080"
NASDAQ:ATHA,ATHA,4.0000,"$-70,700,000"
NASDAQ:JXG,JXG,0.8700,
OTC:BDMMF,BDMMF,0.0240,"$-24,203,165"
OTC:GSTMF,GSTMF,0.1550,"$-373,045"
NASDAQ:PCSA,PCSA,0.3121,"$-10,853,830"
NASDAQ:EHGO,EHGO,0.5290,"$-1,217,480"
NASDAQ:GTI,GTI,4.8919,"$-930,720"
OTC:CWSFF,CWSFF,0.1125,"$-313,969"
OTC:UECXF,UECXF,0.0874,"$-309,106"
OTC:MNXXF,MNXXF,0.0730,"$-1,313,219"
NASDAQ:LPCN,LPCN,2.8900,"$-5,076,550"
NASDAQ:EFOI,EFOI,2.8600,"$-1,032,000"
OTC:CTXDF,CTXDF,0.1194,"$-3,697,664"
OTC:PPBGF,PPBGF,0.1418,"$-1,212,027"
OTC:CUPPF,CUPPF,0.4254,
NYSE:ALUR,ALUR,2.0099,"$-41,891,000"
NASDAQ:FIEE,FIEE,2.4754,"$-721,550"
OTC:AIEV,AIEV,0.2200,"$-1,822,020"
OTC:NMTLF,NMTLF,0.2796,"$-888,267"
OTC:ORFDF,ORFDF,0.0627,"$-411,242"
OTC:OPST,OPST,20.0000,
NASDAQ:CGTL,CGTL,0.5180,"$-900,220"
OTC:CNTM,CNTM,0.2163,"$-9,583,580"
NASDAQ:RBNE,RBNE,1.2250,
NASDAQ:WATT,WATT,8.4700,"$-14,378,000"
NASDAQ:BANL,BANL,0.5620,"$-1,225,750"
NASDAQ:SNGX,SNGX,1.5650,"$-9,735,460"
OTC:GPMTF,GPMTF,0.1100,"$-670,613"
OTC:QMCI,QMCI,0.1700,"$1,019,530"
AMEX:PHGE,PHGE,0.5790,
OTC:TAOIF,TAOIF,0.0678,"$-6,151,437"
OTC:HLLK,HLLK,0.2400,"$-187,170"
OTC:RESCU,RESCU,0.1550,
OTC:CWLPF,CWLPF,0.5198,"$840,758"
OTC:BMNM,BMNM,1.5200,"$1,700,140"
OTC:BKUCF,BKUCF,0.0420,"$-3,734,932"
OTC:ERKH,ERKH,14.2600,
OTC:MXROF,MXROF,0.0821,"$-1,671,398"
NASDAQ:INTJ,INTJ,0.5416,
OTC:TELIF,TELIF,0.2833,"$168,253"
NASDAQ:USEA,USEA,1.6500,
NASDAQ:MNTS,MNTS,1.3044,"$-17,737,000"
NASDAQ:TXMD,TXMD,1.3099,"$837,000"
NASDAQ:YMAT,YMAT,0.8801,
OTC:LTNC,LTNC,0.0008,"$7,481,370"
NASDAQ:SMSI,SMSI,0.7045,"$-11,652,000"
OTC:ARTTF,ARTTF,0.0040,"$-1,121,864"
AMEX:PLAG,PLAG,2.0700,
OTC:NGTF,NGTF,0.0991,"$-1,835,330"
OTC:KTEL,KTEL,0.3450,"$-1,339,820"
OTC:HEEVF,HEEVF,0.1500,"$-3,369,151"
OTC:FANCF,FANCF,0.1578,"$-1,256,767"
NASDAQ:BCDA,BCDA,1.4099,"$-8,455,000"
OTC:ROWKF,ROWKF,0.3664,"$282,731"
OTC:FNCJF,FNCJF,0.0617,
OTC:TNREF,TNREF,0.1490,"$-216,266"
OTC:PBSV,PBSV,0.6500,"$-579,440"
OTC:UNEH,UNEH,1.2300,"$114,200"
NASDAQ:GLE,GLE,0.6470,"$-1,351,170"
OTC:IMUC,IMUC,0.1310,
OTC:WLFFF,WLFFF,0.0900,"$752,333"
OTC:UEEC,UEEC,0.0575,"$-959,890"
OTC:SFES,SFES,0.8860,"$-1,893,000"
OTC:GOVB,GOVB,14.0000,"$837,000"
OTC:UELMO,UELMO,62.0000,
OTC:UEPEM,UEPEM,65.7000,
OTC:UEPEN,UEPEN,63.0000,
OTC:UEPCP,UEPCP,72.0000,
OTC:UEPCO,UEPCO,95.0000,
OTC:UEPEP,UEPEP,75.0000,
OTC:UEPEO,UEPEO,74.3950,
OTC:PFHO,PFHO,1.1500,"$1,199,500"
NASDAQ:DLXY,DLXY,0.9000,
AMEX:AMS,AMS,2.2600,"$-8,578,000"
NASDAQ:HXHX,HXHX,1.0700,
NASDAQ:COCP,COCP,1.1250,"$-12,105,120"
OTC:AUQFF,AUQFF,0.6500,"$2,087"
OTC:NSCIF,NSCIF,0.1276,"$547,202"
AMEX:NCL,NCL,0.6662,"$-6,320,700"
NASDAQ:MTEK,MTEK,1.8300,"$-2,559,920"
NASDAQ:BFRG,BFRG,1.4200,"$-5,708,200"
OTC:GVFF,GVFF,6.6501,
OTC:THORF,THORF,0.0141,
OTC:WHLM,WHLM,2.9500,"$1,299,000"
OTC:SDCH,SDCH,0.0626,
OTC:TGOLF,TGOLF,0.0575,"$-659,957"
OTC:UNRG,UNRG,0.0290,"$-627,900"
NASDAQ:IPDN,IPDN,3.5200,"$-2,536,460"
OTC:STIFF,STIFF,1.1700,"$-126,635"
OTC:RSMXD,RSMXD,0.1283,"$-682,306"
NASDAQ:NEUP,NEUP,6.1180,"$466,210"
OTC:ALDS,ALDS,0.0072,
OTC:NUMIF,NUMIF,0.0447,
OTC:TRBMF,TRBMF,0.0774,"$-8,116,305"
OTC:IGESF,IGESF,0.1100,"$-421,449"
OTC:WCFB,WCFB,7.2500,
NASDAQ:HWH,HWH,2.2200,"$-1,247,490"
OTC:STRPF,STRPF,0.2490,"$-598,726"
OTC:KPGLF,KPGLF,0.2000,"$-436,880"
OTC:SXOOF,SXOOF,0.0461,"$99,656"
OTC:LRGR,LRGR,0.3200,"$-2,380,840"
OTC:EVCO,EVCO,2.0000,
OTC:QURT,QURT,0.9000,"$-74,170"
OTC:GMGZ,GMGZ,0.1510,"$-687,270"
OTC:FIDS,FIDS,21.3500,
OTC:CRTMF,CRTMF,0.1400,
OTC:SICPQ,SICPQ,0.4500,
OTC:TCNB,TCNB,6.1000,
OTC:GRXMF,GRXMF,0.0100,"$-667,719"
OTC:HRBK,HRBK,21.0000,
OTC:CANOF,CANOF,0.2951,"$332,976"
NASDAQ:SPHL,SPHL,0.6593,"$-1,407,850"
OTC:TSLVF,TSLVF,0.0804,"$-1,090,769"
OTC:LUVSF,LUVSF,0.0040,"$-2,096,726"
OTC:CTYP,CTYP,6.2500,
NASDAQ:RMCF,RMCF,1.8073,"$-3,680,000"
OTC:BHSIF,BHSIF,0.0410,"$-1,096,476"
NASDAQ:OFAL,OFAL,1.0100,
NASDAQ:VRME,VRME,1.1404,"$857,000"
OTC:IBXXF,IBXXF,0.0300,"$-1,901,030"
NASDAQ:MSGM,MSGM,2.4300,"$-1,193,970"
NASDAQ:MSS,MSS,0.7121,"$2,183,720"
NASDAQ:BIVI,BIVI,1.8600,"$-19,025,200"
NASDAQ:OP,OP,2.0855,
OTC:ZEFIF,ZEFIF,0.1855,"$534,760"
NASDAQ:BRTX,BRTX,1.6050,"$-9,627,350"
OTC:MISVF,MISVF,0.2276,"$1,390,672"
OTC:TRXA,TRXA,0.6000,"$-875,660"
NASDAQ:CARV,CARV,2.7300,"$-10,835,000"
OTC:MATAF,MATAF,0.2205,
OTC:DAUGF,DAUGF,0.0512,"$-2,237,382"
NASDAQ:CIIT,CIIT,0.8321,"$-3,225,710"
OTC:URGYF,URGYF,0.1730,"$-446,598"
OTC:CULMF,CULMF,0.1700,
NASDAQ:RAY,RAY,0.3148,"$799,830"
NASDAQ:DWTX,DWTX,5.9700,"$-15,750,320"
OTC:PREIF,PREIF,0.1050,"$-725,590"
NASDAQ:GLBZ,GLBZ,4.7100,"$-648,000"
NASDAQ:OSRH,OSRH,0.6310,"$-1,279,140"
OTC:HNFSA,HNFSA,46.0000,
NASDAQ:REBN,REBN,2.2800,"$-4,283,650"
OTC:SKHRF,SKHRF,0.6876,"$-1,734,448"
OTC:NICOF,NICOF,0.1100,"$-377,404"
OTC:DTPKF,DTPKF,0.1300,"$-4,004,086"
NASDAQ:FLYE,FLYE,0.7183,"$-13,518,490"
OTC:HMTXF,HMTXF,0.0737,"$-1,699,846"
OTC:DUKR,DUKR,0.2500,"$-1,155,000"
OTC:SRCGF,SRCGF,0.0605,"$-1,313,195"
OTC:SPRMF,SPRMF,0.4618,"$-46,714"
OTC:TARSF,TARSF,0.1808,"$-756,792"
NASDAQ:LVLU,LVLU,4.9200,"$-1,761,000"
OTC:TOGI,TOGI,0.0735,"$-2,336,000"
NASDAQ:NVNO,NVNO,0.7005,"$-17,132,000"
OTC:HWAL,HWAL,0.0925,"$33,950"
OTC:DBKSF,DBKSF,0.2710,"$-398,062"
OTC:CMAUF,CMAUF,0.2200,"$-84,695"
NASDAQ:JYD,JYD,4.9000,"$-11,932,830"
NASDAQ:QCLS,QCLS,4.4898,"$-9,101,400"
NASDAQ:SINT,SINT,3.7192,"$-7,620,000"
NASDAQ:TDIC,TDIC,0.4300,
NASDAQ:MRKR,MRKR,1.0301,"$-10,883,740"
OTC:NKOSF,NKOSF,0.0783,"$-185,402"
NASDAQ:TLIH,TLIH,0.4524,"$922,060"
NASDAQ:ACXP,ACXP,6.3900,"$-8,162,290"
OTC:HAPBF,HAPBF,0.0520,"$-1,722,630"
NASDAQ:CENN,CENN,0.2559,"$-17,688,700"
AMEX:SOAR,SOAR,2.2250,"$-9,048,000"
NASDAQ:SEED,SEED,1.8400,"$-3,162,700"
OTC:GTVH,GTVH,0.0019,
OTC:FYMNF,FYMNF,0.0836,"$189,765"
OTC:RMTO,RMTO,0.1290,
NASDAQ:SNSE,SNSE,10.4700,"$-24,281,000"
NASDAQ:ZDAI,ZDAI,0.5001,
OTC:FXLV,FXLV,0.1350,
OTC:VPTDF,VPTDF,0.0785,"$-1,668,651"
OTC:HYLQF,HYLQF,1.1100,"$-576,622"
OTC:FRECF,FRECF,0.2258,"$-507,634"
NASDAQ:ZNB,ZNB,1.5993,
NASDAQ:TBH,TBH,1.1900,"$-3,614,030"
OTC:ZEOX,ZEOX,1.9900,
OTC:ELMSQ,ELMSQ,0.1050,
OTC:WRRZF,WRRZF,0.2500,
OTC:BBRDF,BBRDF,0.0284,"$-2,287,620"
NASDAQ:INHD,INHD,1.0699,
OTC:SUME,SUME,0.3531,"$9,719,060"
OTC:EGRX,EGRX,1.0000,
NASDAQ:CHSN,CHSN,2.1150,"$2,206,130"
OTC:BMTLF,BMTLF,0.0567,"$-854,730"
NASDAQ:NVNI,NVNI,3.7500,"$-3,806,090"
OTC:GDYMF,GDYMF,0.0013,"$-4,331,781"
NASDAQ:ARTW,ARTW,2.5350,"$596,640"
OTC:MDXHF,MDXHF,0.0100,"$-2,330,935"
OTC:TVLF,TVLF,8.5300,
OTC:AYRWF,AYRWF,0.0190,"$-9,092,252"
OTC:ELECF,ELECF,0.1077,"$-4,088,344"
OTC:RDUFF,RDUFF,0.1200,"$-1,123,300"
NASDAQ:EKSO,EKSO,4.9450,"$-9,198,000"
OTC:SIGL,SIGL,0.3325,"$-169,990"
NASDAQ:CLRB,CLRB,4.0392,"$-34,640,610"
NASDAQ:PSIG,PSIG,3.9150,
OTC:CLRMF,CLRMF,0.0514,"$-804,621"
OTC:GSMGF,GSMGF,0.0200,"$-4,042,144"
OTC:GEDC,GEDC,0.5000,"$-712,000"
NASDAQ:LOBO,LOBO,1.0801,"$-3,401,990"
OTC:BCNWF,BCNWF,0.0850,
OTC:PRVCF,PRVCF,0.0225,"$-621,776"
OTC:PMDI,PMDI,2.1000,
OTC:CUPIF,CUPIF,0.0898,"$-2,849,191"
OTC:PUBC,PUBC,0.0460,"$-1,288,780"
OTC:GXPLF,GXPLF,0.2486,"$-823,485"
OTC:GUER,GUER,1.2100,"$-8,810,350"
NASDAQ:SSM,SSM,8.6800,
OTC:EBSH,EBSH,19.2000,
OTC:CEIN,CEIN,0.0450,"$-2,072,350"
OTC:CJREF,CJREF,0.0636,"$23,600,885"
OTC:PRTT,PRTT,0.2200,"$2,687,000"
NASDAQ:OXBR,OXBR,1.6550,"$-1,379,000"
OTC:BTRMF,BTRMF,0.1052,"$-1,757,629"
NASDAQ:HYFM,HYFM,2.7000,"$-13,465,000"
OTC:UCIX,UCIX,0.0250,
NASDAQ:SONM,SONM,0.7062,"$-19,559,000"
NASDAQ:SOND,SOND,0.9435,"$-83,879,000"
NASDAQ:GXAI,GXAI,1.7601,"$-3,373,670"
OTC:TIKK,TIKK,3.8500,
NASDAQ:EDUC,EDUC,1.4600,"$3,787,600"
OTC:ROYIF,ROYIF,0.0525,"$-158,989"
AMEX:UUU,UUU,5.3900,"$2,901,610"
OTC:SPTY,SPTY,0.9000,"$-317,290"
NASDAQ:GDHG,GDHG,4.9000,"$13,253,810"
OTC:QUTIF,QUTIF,0.4500,"$840,209"
NASDAQ:SFHG,SFHG,0.6101,
NASDAQ:AZI,AZI,0.1210,
OTC:OSCI,OSCI,0.0355,"$8,300"
OTC:SICLQ,SICLQ,9.0000,
NASDAQ:APM,APM,1.5100,"$-726,820"
NASDAQ:DKI,DKI,0.6914,
NASDAQ:IMNN,IMNN,4.8600,"$-14,569,660"
OTC:GIGGF,GIGGF,0.1035,"$-867,517"
NASDAQ:BFRI,BFRI,1.1464,"$-9,392,000"
NASDAQ:MYSE,MYSE,2.9500,"$-4,453,450"
OTC:SSHT,SSHT,0.1110,"$-37,680"
NASDAQ:PFSA,PFSA,0.2920,"$-1,122,700"
NASDAQ:PHIO,PHIO,2.1282,"$-7,145,000"
OTC:SLVDF,SLVDF,0.2290,"$-636,852"
OTC:ZDGGF,ZDGGF,0.1234,"$415,746"
OTC:WBSR,WBSR,0.0584,"$-165,040"
OTC:SNIPF,SNIPF,0.0423,"$-12,067"
OTC:PCQRF,PCQRF,0.0850,"$-278,963"
OTC:CLNV,CLNV,0.0115,"$-10,067,480"
NASDAQ:ILAG,ILAG,0.5800,
OTC:USCUF,USCUF,0.0820,"$-600,350"
NASDAQ:ZKIN,ZKIN,2.3321,
OTC:LILIF,LILIF,0.0875,"$-4,383,562"
OTC:HGTXU,HGTXU,0.3005,
AMEX:BRN,BRN,1.1928,"$-3,881,000"
OTC:ENGT,ENGT,0.0710,
NASDAQ:CRE,CRE,0.4954,
OTC:FAMDF,FAMDF,0.0150,"$-552,277"
NASDAQ:BIAF,BIAF,2.6600,"$-7,749,000"
OTC:CNUCF,CNUCF,0.0450,"$-5,402,056"
OTC:KBXFF,KBXFF,0.3496,"$-2,506,967"
OTC:NCPCF,NCPCF,1.9180,"$-674,961"
OTC:WCUFF,WCUFF,0.0464,"$-1,823,344"
NASDAQ:CELZ,CELZ,4.6050,"$-5,685,410"
OTC:GTMLF,GTMLF,0.0200,"$-2,950,403"
OTC:SPAIF,SPAIF,0.9100,"$-215,561"
OTC:PJXRF,PJXRF,0.0635,"$-2,485,525"
NASDAQ:LBGJ,LBGJ,0.6400,
OTC:SLMXF,SLMXF,0.0907,"$-120,759"
OTC:GOLQ,GOLQ,0.2000,
NASDAQ:FGI,FGI,6.1600,"$-1,674,220"
OTC:SLRRF,SLRRF,0.1200,"$-479,481"
NASDAQ:CYCU,CYCU,0.1668,"$-7,427,540"
NASDAQ:GELS,GELS,1.2500,
NASDAQ:SKYQ,SKYQ,0.5050,
OTC:HASTF,HASTF,0.0260,"$-127,299"
OTC:TRPTF,TRPTF,0.2347,"$-102,793"
OTC:DSHKN,DSHKN,7.5000,
OTC:DSHKP,DSHKP,13.5000,
OTC:DSHKO,DSHKO,7.5000,
NASDAQ:INTS,INTS,0.2386,"$-11,085,000"
OTC:BLTH,BLTH,4.0000,"$-833,360"
OTC:EGPLF,EGPLF,0.1016,"$-420,427"
OTC:ZNCXF,ZNCXF,0.0622,"$-302,672"
OTC:CWVLF,CWVLF,0.1600,"$-6,500,802"
NASDAQ:RMSG,RMSG,2.2950,
NASDAQ:NCEW,NCEW,0.5410,
NASDAQ:NCPL,NCPL,2.3650,"$-7,589,820"
OTC:ATOXF,ATOXF,0.0970,"$-19,333"
OTC:IHGP,IHGP,0.0155,
OTC:RLAB,RLAB,0.1399,
NASDAQ:PRSO,PRSO,1.4895,"$-4,422,000"
OTC:AHNRF,AHNRF,0.0595,
NASDAQ:CHEK,CHEK,1.6500,
AMEX:DSS,DSS,1.2700,"$-3,326,000"
NASDAQ:BOLT,BOLT,6.0140,"$-51,399,000"
OTC:MGPHF,MGPHF,0.0681,"$-714,761"
NASDAQ:CETY,CETY,2.4600,"$-3,505,900"
OTC:DGDCF,DGDCF,0.1639,"$-390,709"
OTC:BQST,BQST,1.0000,"$-745,640"
NASDAQ:BHAT,BHAT,1.5850,
OTC:UDOCF,UDOCF,0.1498,"$-4,153,994"
NASDAQ:RDGT,RDGT,1.9504,"$1,092,410"
NASDAQ:PHH,PHH,0.3881,"$1,088,910"
NASDAQ:GRNQ,GRNQ,1.3750,"$-1,096,500"
OTC:EOXFF,EOXFF,0.0160,"$-1,565,219"
OTC:TCRI,TCRI,0.1750,"$1,930"
NASDAQ:JCTC,JCTC,3.2300,"$-2,277,130"
OTC:CLEV,CLEV,0.8100,"$-55,400"
OTC:OZBKF,OZBKF,0.2805,"$-1,025,237"
OTC:EDEYF,EDEYF,0.0100,"$-2,431,441"
NASDAQ:SMTK,SMTK,2.0600,"$-10,108,950"
OTC:AVOA,AVOA,1400.0000,
OTC:AJLGF,AJLGF,0.0082,"$1,929,997"
OTC:APGI,APGI,0.0100,
OTC:ABRMF,ABRMF,0.0600,"$-336,243"
OTC:ADCOF,ADCOF,0.1845,"$2,280,850"
OTC:NEXNF,NEXNF,0.1150,"$-2,875,467"
OTC:ARLSF,ARLSF,0.5395,"$-740,878"
OTC:SILEF,SILEF,0.2379,"$-1,784,137"
OTC:RHCO,RHCO,0.0309,
OTC:HOOK,HOOK,0.9025,"$-45,579,000"
OTC:ALRTF,ALRTF,0.0175,
NASDAQ:BTBD,BTBD,1.8698,"$-796,730"
NASDAQ:TNON,TNON,1.2501,"$-10,076,000"
OTC:PBMLF,PBMLF,0.6590,"$92,617"
OTC:HPYCF,HPYCF,0.0750,"$-504,914"
AMEX:MSN,MSN,0.5250,"$-3,330,000"
OTC:TWELF,TWELF,0.1860,"$-509,911"
OTC:CCYY,CCYY,7.1500,
AMEX:AEON,AEON,0.9423,"$-13,580,000"
NASDAQ:EVGN,EVGN,1.2582,"$-18,309,340"
NASDAQ:YDKG,YDKG,0.0595,"$18,272,000"
OTC:RVSDF,RVSDF,0.1465,"$-1,276,884"
NASDAQ:PETZ,PETZ,1.0600,
NASDAQ:SUGP,SUGP,7.9000,
NASDAQ:GLTO,GLTO,8.2500,"$-13,263,000"
OTC:SRRCF,SRRCF,0.6000,"$-751,741"
NASDAQ:SLXN,SLXN,3.4900,"$-13,016,090"
OTC:DOCKF,DOCKF,0.3349,"$-464,277"
OTC:TYXXF,TYXXF,0.0010,"$-2,588,708"
NASDAQ:OLB,OLB,1.2400,"$-2,565,700"
OTC:ATBHF,ATBHF,0.0429,"$-959,484"
OTC:MOJO,MOJO,0.6000,"$-52,380"
OTC:TRRCF,TRRCF,0.1865,"$-1,218,498"
NASDAQ:EEIQ,EEIQ,0.4646,"$-1,740,000"
NASDAQ:RNAZ,RNAZ,12.9762,"$-14,363,370"
OTC:NTXMF,NTXMF,0.1873,
OTC:ALTAF,ALTAF,0.0100,"$-1,449,878"
OTC:BNSOF,BNSOF,2.2200,
OTC:BNET,BNET,0.1900,"$-868,230"
OTC:CPCPF,CPCPF,0.0905,"$-1,994,982"
OTC:ATGN,ATGN,0.6430,"$1,988,000"
NASDAQ:BBGI,BBGI,5.9600,"$-9,089,690"
OTC:ITMIF,ITMIF,0.0450,"$-300,468"
OTC:INTWF,INTWF,0.0660,"$-1,842,801"
AMEX:SYNX,SYNX,1.6200,"$-2,584,000"
OTC:WGTFF,WGTFF,0.1862,"$-4,162,661"
NASDAQ:KITT,KITT,1.8801,"$-23,354,220"
OTC:HLLPF,HLLPF,0.0020,
OTC:NTMFF,NTMFF,0.1720,"$-746,105"
OTC:URZEF,URZEF,0.2469,"$-767,883"
NASDAQ:RVYL,RVYL,0.3360,"$14,692,000"
NASDAQ:MBIO,MBIO,1.4700,"$-6,482,000"
OTC:LUDG,LUDG,0.0659,
OTC:ETCC,ETCC,1.1100,"$-2,717,000"
OTC:MIVOF,MIVOF,0.4696,"$-337,452"
OTC:TDCB,TDCB,9.0000,
NASDAQ:BNZI,BNZI,2.3190,"$-14,785,430"
OTC:SGCPF,SGCPF,0.0450,"$-486,818"
OTC:NPRFF,NPRFF,0.0971,"$-490,073"
OTC:DTRL,DTRL,280.0000,
OTC:MAAL,MAAL,1.3200,"$1,567,050"
OTC:CAIB,CAIB,0.0620,
AMEX:AWX,AWX,2.7000,"$-417,000"
OTC:DROR,DROR,0.0110,"$-2,239,270"
NASDAQ:IDAI,IDAI,4.1400,"$-7,616,180"
NASDAQ:UCAR,UCAR,1.9300,"$-10,708,860"
OTC:UARI,UARI,0.0262,"$-386,420"
OTC:RLBY,RLBY,0.0350,"$-797,000"
OTC:TRRFF,TRRFF,0.2200,"$-347,962"
OTC:SVBL,SVBL,0.2201,
NASDAQ:YGMZ,YGMZ,0.1367,
OTC:EVTK,EVTK,2.5000,
AMEX:HCWC,HCWC,0.6953,
NASDAQ:FTRK,FTRK,0.4802,
NASDAQ:VSEE,VSEE,0.6150,"$-3,985,640"
OTC:BNTRF,BNTRF,0.0435,"$-1,182,054"
OTC:EBZT,EBZT,0.3380,"$137,000"
NASDAQ:LYRA,LYRA,6.3410,"$-43,020,000"
OTC:PLCKF,PLCKF,0.1328,
OTC:BRNGF,BRNGF,0.0104,"$-7,598,994"
NASDAQ:MARPS,MARPS,5.2100,
OTC:NYMXF,NYMXF,0.1102,
OTC:NBVAF,NBVAF,0.1482,"$-768,432"
NASDAQ:VS,VS,2.1200,"$-2,650,880"
OTC:ELLH,ELLH,14.0000,"$-2,394,000"
OTC:DSHK,DSHK,0.1120,
OTC:CYCA,CYCA,0.0220,"$-1,829,910"
OTC:ULTHF,ULTHF,0.2159,"$-581,864"
OTC:VZTCF,VZTCF,0.0483,"$-38,932"
OTC:SRCAF,SRCAF,0.2604,"$-346,067"
OTC:ENTEF,ENTEF,0.0966,
OTC:MVNC,MVNC,0.0300,"$-926,610"
NASDAQ:YHC,YHC,0.9828,"$-12,333,400"
OTC:GTII,GTII,0.0300,
OTC:LNMG,LNMG,0.0200,"$-1,473,550"
NASDAQ:LFWD,LFWD,0.6486,"$-17,862,000"
NASDAQ:CREV,CREV,5.4000,
NASDAQ:INLF,INLF,0.7010,"$-1,708,920"
NASDAQ:AEHL,AEHL,2.9700,
NASDAQ:ATER,ATER,1.0150,"$-9,024,000"
OTC:QGLDF,QGLDF,1.0000,"$-294,762"
NASDAQ:BSLK,BSLK,2.7200,"$-18,157,900"
OTC:TIGCF,TIGCF,0.1910,"$-1,082,513"
OTC:MMJJF,MMJJF,0.0490,"$377,450"
OTC:GNSMF,GNSMF,0.0762,"$-1,008,604"
NASDAQ:ADN,ADN,3.0500,"$-2,975,000"
OTC:RBCN,RBCN,4.2100,"$182,000"
NASDAQ:ASNS,ASNS,0.5721,"$-7,429,000"
OTC:TPCFF,TPCFF,0.3600,"$-56,933"
OTC:FPBC,FPBC,5.1125,
NASDAQ:QLGN,QLGN,3.7150,"$-6,756,890"
AMEX:MITQ,MITQ,0.9925,"$437,000"
AMEX:MWG,MWG,0.2955,
NASDAQ:IFBD,IFBD,1.2001,"$3,026,070"
OTC:REVVF,REVVF,0.1448,"$-1,263,582"
OTC:TRUFF,TRUFF,0.0238,"$-1,318,537"
OTC:HMMR,HMMR,0.1420,"$753,480"
OTC:NATM,NATM,0.2710,"$-83,160"
NASDAQ:FLGC,FLGC,13.7300,"$-9,163,090"
OTC:MYIDF,MYIDF,0.0753,"$-105,283"
OTC:EVRC,EVRC,0.3000,
OTC:VCGMF,VCGMF,0.5078,"$-621,423"
OTC:HLRTF,HLRTF,0.0970,"$-1,564,933"
NASDAQ:ADVB,ADVB,0.4497,"$-189,840"
OTC:NATBF,NATBF,0.2014,"$-364,853"
OTC:BUENF,BUENF,0.0087,"$-1,055,415"
OTC:STMGF,STMGF,0.0850,"$-112,786"
OTC:PLLMF,PLLMF,0.1229,"$6,055,350"
OTC:FLYYQ,FLYYQ,0.3750,"$-1,047,221,000"
OTC:APYP,APYP,0.0181,"$-556,000"
OTC:STSBF,STSBF,0.1563,
OTC:GPUSF,GPUSF,0.0677,"$-2,707,734"
NASDAQ:BON,BON,1.9200,"$-10,140,540"
NASDAQ:BOXL,BOXL,1.6900,"$3,516,000"
OTC:SJRNF,SJRNF,0.1155,"$557,940"
OTC:DXYN,DXYN,0.6900,"$13,322,000"
OTC:FALC,FALC,1.3500,"$532,250"
OTC:CAMZF,CAMZF,0.2424,"$-1,195,105"
OTC:NXHSF,NXHSF,0.4200,"$-7,880,105"
OTC:EMOR,EMOR,0.0128,
OTC:INBP,INBP,0.3098,"$1,860,000"
NASDAQ:SSKN,SSKN,1.6900,"$-2,794,000"
NASDAQ:VYNE,VYNE,0.3768,"$-39,890,000"
NASDAQ:CLWT,CLWT,1.2600,
OTC:ARLYF,ARLYF,0.1882,"$-4,020,681"
OTC:NZERF,NZERF,0.2500,"$-4,804,952"
OTC:TMRFF,TMRFF,0.0100,"$-738,870"
NASDAQ:INAB,INAB,2.1096,"$-17,221,000"
OTC:PSGCF,PSGCF,0.0835,"$-840,270"
NASDAQ:ARBB,ARBB,5.4068,
NASDAQ:JTAI,JTAI,2.7250,"$-8,505,060"
OTC:HIRU,HIRU,0.0015,
OTC:GPLS,GPLS,0.0631,"$-10,590"
NASDAQ:SHFS,SHFS,3.2214,"$-4,089,500"
OTC:PDPTF,PDPTF,0.2853,
OTC:ZCTSF,ZCTSF,0.0650,"$-719,809"
OTC:HYHDF,HYHDF,0.0650,"$-500,187"
OTC:IHLDF,IHLDF,0.1100,"$-204,998"
OTC:ASXSF,ASXSF,0.3330,"$-260,703"
OTC:ELVG,ELVG,0.0228,"$-76,480"
AMEX:YCBD,YCBD,1.0600,"$-1,305,110"
OTC:FSGB,FSGB,9.3000,
OTC:MEEED,MEEED,0.3490,"$-871,102"
NASDAQ:BGLC,BGLC,5.2200,"$-3,255,570"
OTC:HYTNF,HYTNF,0.1000,"$-672,603"
OTC:MVNT,MVNT,0.0296,
NASDAQ:ERNA,ERNA,1.2200,"$-14,446,000"
NASDAQ:XHLD,XHLD,0.2655,
NASDAQ:GLXG,GLXG,4.3200,
OTC:HMBL,HMBL,0.0002,
OTC:IVDN,IVDN,0.2422,"$193,800"
OTC:BATXF,BATXF,0.1337,"$-2,475,338"
OTC:CLCFF,CLCFF,0.0375,"$4,844,959"
OTC:CGTRF,CGTRF,0.0239,"$-2,458,459"
NASDAQ:IBG,IBG,3.9999,
OTC:MECPF,MECPF,0.1000,"$-2,987,960"
OTC:USMT,USMT,4.6800,
NASDAQ:TNMG,TNMG,0.3271,"$-11,210,000"
AMEX:CVR,CVR,9.5713,"$-2,447,030"
OTC:WTRNF,WTRNF,0.0226,
OTC:ENDMF,ENDMF,0.1222,"$-604,295"
NASDAQ:GIPR,GIPR,1.6900,
OTC:MCFNF,MCFNF,0.0355,"$-2,086,714"
NASDAQ:DUO,DUO,2.2900,"$-14,797,750"
